Geneid,sampleTreat_1.sam,sampleTreat_2.sam,sampleTreat_3.sam,sampleCtrl_1.sam,sampleCtrl_2.sam,sampleCtrl_3.sam
YPK_1129,   0,   1,   0,   0,   4,   0
YPK_1130,   0,   1,   0,   0,   0,   0
YPK_1131, 196, 253, 229, 210, 199, 175
YPK_1132, 217, 159, 181, 186, 159, 177
YPK_1133, 543, 567, 499, 909, 756, 733
YPK_1134, 117, 134, 120, 161, 167, 125
YPK_1135,  26,  49,  11,  33,  41,  19
YPK_1136, 109, 114,  74,  98, 107,  72
YPK_1137,  29,  42,  38,  48,  48,  41
YPK_1138,  26,  36,  28,  49,  49,  40
YPK_1139,  10,   6,  13,  16,  11,  12
YPK_1140,  62,  95, 103, 116, 190,  90
YPK_1141,  18,  28,  30,  16,  18,  11
YPK_1142,   2,   0,   1,   0,   2,   0
YPK_1143,   2,   0,   0,   0,   1,   0
YPK_1144,   0,   0,   2,   2,   0,   0
YPK_1145,   3,   4,   2,   0,   0,   0
YPK_1146,   2,   0,   0,   0,   0,   0
YPK_1147,   1,   4,   0,   6,   0,   3
YPK_1148,   4,   0,   0,   2,   6,   3
YPK_1149,   0,   0,   2,   0,   0,   0
YPK_1150,   2,   6,   8,   0,   0,   2
YPK_1151,   3,   2,   4,   2,   2,   1
YPK_1152,  14,  19,   8,   6,  18,  11
YPK_1153,   0,   0,   0,   0,   0,   0
YPK_1154,   0,   0,   0,   0,   0,   0
YPK_1155,   5,  11,   6,   0,   0,   0
YPK_1156,   0,   7,   0,   0,   4,   2
YPK_1157,   0,   0,   2,   0,   1,   4
YPK_1158,  12,   8,   0,  12,   3,  12
YPK_1159,  24,  20,   6,   0,   2,   0
YPK_1160,   8,  10,   4,  12,   2,   4
YPK_1161,   0,   0,   0,   0,   0,   0
YPK_1162,   0,   2,   2,   0,   0,   0
YPK_1163,   2,   0,   3,   1,  10,   1
YPK_1164,   0,   0,   3,   4,   6,   1
YPK_1165,   2,   4,   9,   4,   6,   3
YPK_1166,   0,   0,   0,   0,   0,   0
YPK_1167,   0,   2,   4,   0,   0,   0
YPK_1168,   1,   0,   1,   2,   0,   1
YPK_1169,   2,   6,   6,   0,   0,   0
YPK_1170,   0,   7,   2,   0,   0,   2
YPK_1171,   2,   0,   0,   2,   2,   1
YPK_1172,   0,   1,   3,   3,   0,   2
YPK_1173,   5,   0,   7,   1,   0,   3
YPK_1174, 183, 250, 177, 188, 134, 192
YPK_1175,   0,   0,   0,   0,   0,   0
YPK_1176,   0,   0,   0,   0,   0,   0
YPK_1177,   0,   0,   0,   0,   2,   0
YPK_1178,   0,   0,   0,   0,   0,   0
YPK_1179,   6,   3,   0,   6,   0,   5
YPK_1180,   3,   4,   2,   0,   2,   1
YPK_1181,  22,   8,  14,   4,   9,   6
YPK_1182,   8,  16,   8,   2,   2,   1
YPK_1183,  40,  50,  52,  14,  11,  19
YPK_1184,  15,  13,  33,   2,   7,   6
YPK_1185,   6,   4,   3,   0,   0,   0
YPK_1186,   6,   1,   0,   0,   0,   0
YPK_1187,  13,   4,  14,   5,   4,   6
YPK_1188,   7,   5,   4,   8,   4,  12
YPK_1189,  10,   8,   2,   4,   5,   2
YPK_1190,   7,  11,   5,  15,   1,   8
YPK_1191,   5,   2,   2,   0,   2,   2
YPK_1192,   5,  13,   8,   6,   5,   5
YPK_1193,   4,   6,   4,   3,   1,   3
YPK_1194,   0,   2,   0,   0,   0,   0
YPK_1195,   0,   3,  12,   1,   0,   0
YPK_1196,   0,   1,   0,   0,   0,   0
YPK_1197,   0,   0,   0,   0,   0,   0
YPK_1198,   0,   0,   0,   0,   0,   0
YPK_1199,   0,   0,   0,   0,   0,   0
YPK_1200,   0,   0,   0,   0,   1,   0
YPK_1201,   0,   0,   0,   0,   0,   0
YPK_1202,   0,   0,   0,   0,   0,   0
YPK_1203,   0,   0,   0,   0,   0,   0
YPK_1204,   0,   0,   0,   0,   0,   0
YPK_1205,   0,   0,   0,   0,   0,   0
YPK_1206,   0,   0,   0,   0,   0,   0
YPK_1207,   0,   0,   0,   0,   0,   0
YPK_1208,   0,   0,   0,   0,   0,   0
YPK_1209,   0,   0,   0,   0,   0,   0
YPK_1210,   8,   6,   0,   4,   2,   6
YPK_1211,   0,   0,   0,   0,   0,   0
YPK_1212,   0,   0,   0,   2,   0,   1
YPK_1213,   4,   4,   9,   2,   4,   2
YPK_1214,   0,   0,   1,   0,   0,   3
YPK_1215,   0,   0,   0,   0,   0,   0
YPK_1216,   0,   2,   6,   0,   2,   0
YPK_1217,   0,   0,   0,   0,   0,   0
YPK_1218,   0,   0,   0,   0,   0,   0
YPK_1219,   0,   0,   0,   0,   0,   0
YPK_1220,   0,   0,   0,   1,   0,   0
YPK_1221,   3,   4,   0,   7,   5,   2
YPK_1222,   0,   0,   0,   0,   0,   0
YPK_1223,   0,   0,   0,   0,   2,   0
YPK_1224,   0,   0,   2,   0,   0,   0
YPK_1225,   0,   5,   0,   0,   2,   0
YPK_1226,   0,   0,   0,   0,   0,   0
YPK_1227,   0,   0,   0,   0,   0,   0
YPK_1228,   0,   0,   0,   0,   0,   0
YPK_1229,   0,   1,   0,   0,   0,   0
YPK_1230,   0,   0,   2,   1,   0,   1
YPK_1231,   0,   0,   0,   2,   0,   3
YPK_1232,   1,   0,   2,   0,   0,   0
YPK_1233,   0,   0,   4,   0,   0,   0
YPK_1234,   0,   1,   0,   4,   0,   0
YPK_1235,   0,   0,   2,   3,   0,   1
YPK_1236,   0,   0,   0,   0,   0,   0
YPK_1237,   0,   0,   0,   0,   0,   0
YPK_1238,   0,   0,   0,   0,   0,   0
YPK_1239,   0,   0,   2,   0,   0,   0
YPK_1240,   0,   0,   0,   0,   0,   0
YPK_1241,   2,   0,   0,   0,   0,   0
YPK_1242,   0,   0,   0,   0,   0,   0
YPK_1243,   0,   0,   0,   0,   0,   0
YPK_1244,   0,   0,   0,   0,   0,   0
YPK_1245,   0,   0,   0,   0,   0,   0
YPK_1246,   3,   0,   0,   0,   0,   0
YPK_1247,   0,   2,   1,   0,   0,   1
YPK_1248,   2,   0,   2,   0,   0,   1
YPK_1249,   0,   0,   2,   0,   3,   1
YPK_1250,   2,   3,   2,   2,   6,   1
YPK_1251,   1,   2,   0,   2,   0,   1
YPK_1252,   1,   4,   2,   2,   0,   1
YPK_1253,   6,  12,   2,   5,   2,   4
YPK_1254,   0,   0,   0,   0,   0,   0
YPK_1255,   0,   0,   0,   0,   0,   0
YPK_1256,   0,   0,   0,   0,   0,   0
YPK_1257,   5,   0,   4,   2,   0,   1
YPK_1258,  16,   9,  12,   2,  10,   4
YPK_1259,   0,   6,   2,   0,   6,   1
YPK_1260,   0,   0,   0,   0,   0,   0
YPK_1261,  10,   5,  12,  11,   8,   5
YPK_1262,   0,  10,   2,   0,   0,   0
YPK_1263,   2,   2,  11,   0,   1,   1
YPK_1264,   2,   0,   4,   4,   2,   6
YPK_1265,  74,  89,  40,  52,  66,  51
YPK_1266,   2,   0,   1,   0,   0,   1
YPK_1267,   0,   0,   0,   0,   0,   0
YPK_1268, 194, 222, 247, 209, 186, 195
YPK_1269,   8,   4,   8,  13,   6,   8
YPK_1270,  11,   6,   9,   4,   3,   4
YPK_1271,   0,   2,   2,   1,   0,   1
YPK_1272,   0,   0,   1,   2,   0,   1
YPK_1273,   6,   0,   4,   0,   0,   0
YPK_1274,   8,   4,   4,   4,  16,   3
YPK_1275,   5,   9,   5,   4,   6,   2
YPK_1276,  20,  19,  27,  14,  20,  14
YPK_1277,   1,   8,   5,  11,  14,  14
YPK_1278,   0,   9,   3,   2,   0,   2
YPK_1279,   8,   7,   4,   3,   2,   4
YPK_1280,   3,   4,   4,   4,  14,   3
YPK_1281,   3,   4,   2,   1,   3,   1
YPK_1282,   1,   0,   0,   2,   0,   2
YPK_1283,   0,   0,   0,   0,   0,   0
YPK_1284,  12,   2,  10,   2,   6,   3
YPK_1285,   2,   2,   0,   0,   2,   4
YPK_1286,   0,   0,   0,   0,   0,   2
YPK_1287,   0,   0,   0,   0,   0,   0
YPK_1288,   2,   0,   0,   0,   0,   1
YPK_1289,  20,  14,   9,  23,  11,  19
YPK_1290,  16,   4,  12,   6,  16,   6
YPK_1291,   5,   4,   3,   2,   2,   2
YPK_1292,   2,  10,   5,   4,   9,   4
YPK_1293,   8,   8,  13,   7,   8,   7
YPK_1294,  26,  32,  30,  10,  17,   9
YPK_1295,   7,  12,  14,   6,  20,   3
YPK_1296,   8,  22,  13,   8,  10,   6
YPK_1297,  20,   6,  14,  12,  16,  12
YPK_1298,   0,   0,   0,   2,   0,   1
YPK_1299,   2,   0,   0,   0,   0,   0
YPK_1300,   0,   0,   0,   0,   0,   0
YPK_1301,   4,  14,   6,   4,   2,   6
YPK_1302,  10,  12,  14,   8,   6,   7
YPK_1303,   4,  11,   6,   3,   0,   5
YPK_1304,   0,   0,   0,   0,   0,   0
YPK_1305,   0,   0,   0,   0,   0,   0
YPK_1306,   0,   0,   0,   0,   0,   0
YPK_1307,   0,   0,   0,   0,   0,   0
YPK_1308,   0,   0,   0,   0,   0,   0
YPK_1309,   0,   0,   0,   0,   0,   0
YPK_1310,   0,   0,   0,   0,   0,   0
YPK_1311,   0,   0,   0,   0,   0,   0
YPK_1312,   0,   0,   0,   0,   0,   0
YPK_1315,   2,   6,   0,   0,   2,   0
YPK_1316,   0,   0,   0,   0,   0,   0
YPK_1317,   0,   0,   0,   0,   0,   0
YPK_1320,   0,   0,   0,   0,   0,   0
YPK_1321,   0,   0,   0,   0,   0,   0
YPK_1322,   4,   2,  10,   2,  14,   3
YPK_1323,   2,   6,   2,   2,   0,   0
YPK_1324,   2,   0,   0,   0,   4,   0
YPK_1325,  22,  26,  16,   9,  11,  10
YPK_1326,  11,   2,   1,   4,   0,   2
YPK_1327,   0,   2,   1,   0,   0,   0
YPK_1328,   0,   0,   1,   0,   2,   0
YPK_1329,   2,   0,   2,   4,   1,   2
YPK_1330,   0,   0,   0,   0,   0,   0
YPK_1331,   0,   0,   0,   0,   0,   0
YPK_1332,   2,   0,   0,   0,   0,   0
YPK_1333,   4,   3,   0,   2,   6,   1
YPK_1334,   0,   0,   0,   0,   0,   0
YPK_1335,   0,   0,   0,   0,   4,   0
YPK_1336,   0,   0,   0,   0,   2,   0
YPK_1337,   0,   0,   0,   0,   0,   0
YPK_1338,   0,   2,   0,   2,   0,   1
YPK_1339,   0,   0,   1,   0,   0,   0
YPK_1340,   2,   0,   0,   0,   0,   0
YPK_1341,   5,   0,   4,   2,   6,   2
YPK_1342,   0,   0,   0,   2,   2,   0
YPK_1343,   6,  19,  12,  20,  18,  12
YPK_1344,   4,  12,   6,   8,   8,   6
YPK_1345,   0,   0,   0,   2,   0,   1
YPK_1346,   0,   0,   0,   0,   0,   0
YPK_1347,   0,   0,   0,   2,   0,   1
YPK_1348,   0,   0,   0,   0,   0,   0
YPK_1349,   4,   4,  12,   2,   0,   1
YPK_1350,   5,   6,   0,   0,   0,   0
YPK_1351,  12,   3,   7,   2,   2,   2
YPK_1352,   0,   2,   2,   2,   2,   1
YPK_1353,   2,   0,   3,   4,   0,   5
YPK_1354,   7,   4,   2,   2,   0,   3
YPK_1355,   4,   2,   5,   0,   4,   1
YPK_1356,  16,   8,  10,  12,   4,   8
YPK_1357,   0,   0,   0,   0,   0,   1
YPK_1358,   2,   0,   0,   0,   0,   0
YPK_1359,   0,   2,   0,   0,   0,   0
YPK_1360,   4,  16,   6,   2,   4,   4
YPK_1361,   6,   6,   2,   1,   0,   1
YPK_1362,  16,  16,  11,  11,  12,   6
YPK_1363,  12,   7,  12,   7,  10,   8
YPK_1364,  11,  10,  10,   2,   6,   1
YPK_1365,   0,   1,   0,   0,   0,   0
YPK_1366,   1,   4,   1,   0,   2,   2
YPK_1367,   3,   0,   1,   0,   0,   0
YPK_1368,   4,   3,   2,   2,   2,   1
YPK_1369,   0,   1,   0,   0,   0,   1
YPK_1370,   0,   0,   0,   1,   0,   1
YPK_1371,   2,   0,   0,   0,   0,   1
YPK_1372,   2,   2,   0,   0,   0,   1
YPK_1373,   2,   2,   0,   4,   0,   3
YPK_1374,   2,   4,   0,   0,   0,   0
YPK_1375,   0,   0,   0,   0,   0,   2
YPK_1376,   0,   0,   0,   6,   0,   1
YPK_1377,   0,   0,   0,   0,   0,   1
YPK_1378,   6,   8,   4,  12,   6,   8
YPK_1379,   0,   0,   2,   0,   0,   0
YPK_1380,   2,   0,   0,   0,   0,   0
YPK_1381,   0,   0,   0,   0,   0,   0
YPK_1382,   0,   0,   6,   0,   4,   0
YPK_1383,   0,   0,   0,   0,   0,   0
YPK_1384,   0,   0,   0,   0,   0,   1
YPK_1385,   0,   6,   0,   0,   2,   0
YPK_1386,   0,   0,   0,   0,   0,   0
YPK_1387,   2,  10,   0,   6,   0,   4
YPK_1388,   0,   0,   0,   0,   2,   0
YPK_1389,   0,   0,   2,   0,   1,   0
YPK_1390,   4,   2,   2,   6,   0,   4
YPK_1391,  37,  28,  47,  16,  43,  10
YPK_1392,   0,   1,   2,   0,   0,   1
YPK_1393,   8,   6,   0,   0,   5,   1
YPK_1394,   6,   0,   0,   0,   0,   0
YPK_1395,   0,   0,   0,   0,   0,   0
YPK_1396,   0,   0,   0,   0,   0,   0
YPK_1397,   6,   2,   2,   2,  10,   4
YPK_1398,   9,   6,   2,   4,   3,   1
YPK_1399,  27,  20,  45,  18,  20,  16
YPK_1400,   1,   2,  12,   2,   9,   2
YPK_1401,   0,   2,   6,   0,   1,   0
YPK_1402,   0,   0,   0,   0,   0,   0
YPK_1403,   0,   0,   0,   0,   0,   0
YPK_1404,   2,   0,   2,   2,   0,   1
YPK_1405,   4,   2,   0,   0,   0,   0
YPK_1406,   2,   1,   0,   0,   0,   1
YPK_1407,   0,   0,   0,   0,   2,   0
YPK_1408,   0,   2,   2,   0,   2,   0
YPK_1409,   0,   0,   1,   0,   0,   0
YPK_1410,   1,   0,   4,   0,   0,   1
YPK_1411,   0,   0,   0,   0,   0,   0
YPK_1412,   2,   0,   0,   4,   0,   1
YPK_1413,   0,   2,   2,   0,   0,   0
YPK_1414,   3,   0,   3,   0,   0,   1
YPK_1415,   2,   4,   1,   0,   2,   2
YPK_1416,   7,  13,   6,  11,  10,   9
YPK_1417,   0,   0,   0,   0,   0,   0
YPK_1418,   0,   0,   0,   0,   2,   0
YPK_1419,   0,   0,   0,   0,   0,   0
YPK_1420,   4,   2,   0,   0,   0,   0
YPK_1421,   2,   0,   0,   1,   2,   1
YPK_1422,   0,   6,   0,   2,   0,   1
YPK_1423,   1,   2,   2,   2,   1,   0
YPK_1424,  25,  28,  24,  18,  18,  12
YPK_1425,  13,  19,  15,   9,   3,  16
YPK_1426, 177, 196, 100, 129,  94, 158
YPK_1427, 337, 325, 186, 212, 171, 204
YPK_1428, 157, 132,  88,  50,  20,  53
YPK_1429,  65,  80,  92,  44,  64,  27
YPK_1430,   4,   4,   4,   3,   4,   5
YPK_1431,  16,  34,  32,  12,  22,  15
YPK_1432,   3,  20,  12,   0,   8,   2
YPK_1433,   0,   2,   0,   0,   0,   0
YPK_1434,   0,   0,   0,   0,   0,   0
YPK_1435,   0,   2,   0,   0,   0,   0
YPK_1437,  14,  10,  28,   2,   4,   6
YPK_1438,   2,  10,   2,   3,   6,   3
YPK_1439,   0,   3,   6,   0,   2,   0
YPK_1440,   2,   0,   2,   0,   0,   0
YPK_1441,  12,   2,  22,   2,   4,   2
YPK_1442,   0,   0,   0,   0,   0,   1
YPK_1443,   0,   0,   0,   0,   0,   0
YPK_1444,  13,   7,   4,  15,   6,   7
YPK_1445,   6,   5,   6,   5,   8,   2
YPK_1446,   6,   2,   2,   1,   4,   2
YPK_1447,   0,   0,   0,   6,   0,   3
YPK_1448,   0,   0,   0,   0,   0,   0
YPK_1449,   0,   0,   0,   0,   0,   0
YPK_1450,   0,   0,   0,   0,   0,   0
YPK_1451,   0,   0,   0,   1,   0,   1
YPK_1452,   0,   1,   0,   0,   0,   0
YPK_1453,   3,   0,   0,   0,   2,   0
YPK_1454,   1,   0,   0,   0,   1,   0
YPK_1455,   0,   4,   0,   1,   0,   1
YPK_1456,   2,  10,   5,   0,   6,   1
YPK_1457,   0,   0,   0,   0,   0,   0
YPK_1458,   0,   0,   0,   0,   0,   0
YPK_1459,   2,   0,   0,   2,   0,   0
YPK_1460,   0,   4,   0,   0,   0,   0
YPK_1461,   0,   2,   0,   2,   2,   1
YPK_1462,   4,   3,   2,   0,   6,   0
YPK_1463,   4,   1,   0,   0,   0,   2
YPK_1464,   6,   0,   4,   4,   2,   2
YPK_1465,   0,   0,   0,   0,   0,   0
YPK_1466,   1,   0,   1,   2,   0,   1
YPK_1467,   0,   5,   0,   0,   0,   0
YPK_1468,   1,   0,   1,   0,   1,   0
YPK_1469,   0,   4,   0,   0,   0,   0
YPK_1470,   0,   0,   0,   0,   2,   0
YPK_1471,   0,   0,   0,   0,   0,   0
YPK_1472,   0,   0,   0,   0,   0,   0
YPK_1473,   0,   2,   0,   0,   0,   1
YPK_1474,   0,   0,   0,   0,   0,   0
YPK_1475,   0,   0,   0,   0,   0,   0
YPK_1476,   0,   0,   0,   0,   0,   0
YPK_1477,   0,   0,   0,   0,   0,   0
YPK_1478,   0,   0,   0,   0,   0,   0
YPK_1479,   0,   0,   2,   0,   0,   0
YPK_1480,   2,   2,   1,   0,   0,   0
YPK_1481,   0,   0,   2,   0,   0,   0
YPK_1482,   0,   0,   0,   0,   0,   0
YPK_1483,   0,   0,   4,   0,   0,   0
YPK_1484,   0,   0,   0,   0,   0,   0
YPK_1485,   0,   2,   2,   2,   4,   1
YPK_1486,   2,   3,   4,   6,  22,  10
YPK_1487,   0,   1,   0,   1,   0,   1
YPK_1488,   0,   0,   0,   0,   0,   0
YPK_1489,   0,   0,   2,   0,   0,   1
YPK_1490,   0,   0,   2,   2,   0,   3
YPK_1491,   1,   1,   0,   0,   0,   0
YPK_1492,   0,   3,   0,   0,   0,   0
YPK_1493,   0,   6,   0,   2,   4,   0
YPK_1494,   0,   0,   2,   0,   0,   6
YPK_1495,   0,   0,   0,   0,   0,   1
YPK_1496,   0,   0,   0,   2,   0,   3
YPK_1497,   0,   0,   0,   0,   0,   0
YPK_1498,   0,   0,   0,   0,   0,   1
YPK_1499,   0,   1,   0,   0,   0,   0
YPK_1500,   0,   0,   0,   0,   1,   0
YPK_1501,   0,   0,   0,   0,   0,   0
YPK_1502,   0,   0,   0,   0,   0,   0
YPK_1503,   0,   0,   0,   2,   0,   1
YPK_1504,   0,   2,   2,  13,   4,   4
YPK_1505,   1,   0,   3,   3,   8,   2
YPK_1506,   4,   2,   6,   0,   6,   0
YPK_1507,  36,  42,  30,  35,  28,  22
YPK_1508,   6,   0,   1,   0,   0,   0
YPK_1509,   4,   5,   0,   2,   8,   1
YPK_1510,   6,   2,   5,   1,   1,   2
YPK_1511,  15,  22,  11,   5,   2,   3
YPK_1512,   0,   2,   0,   0,   0,   0
YPK_1513,   8,   8,   2,   4,   6,   5
YPK_1514,   6,   0,   0,   2,   0,   2
YPK_1515,   4,   0,   4,   4,   0,   3
YPK_1516,   2,   4,   0,   0,   2,   2
YPK_1517,   0,   2,   0,   0,   0,   0
YPK_1518,   1,   1,   5,   6,   1,   4
YPK_1519,   2,   0,   1,   0,   2,   4
YPK_1520,   4,  10,   4,   7,  11,   7
YPK_1521,   0,   1,   0,   0,   0,   0
YPK_1522,   0,   4,   0,   0,   0,   0
YPK_1523,   2,   6,   6,   2,   2,   2
YPK_1524,   0,   0,   0,   0,   0,   0
YPK_1525,   0,   0,   0,   0,   0,   0
YPK_1526,   3,   0,   8,   4,   3,   3
YPK_1527,  14,   4,   8,   0,   4,   1
YPK_1528,   6,   3,   8,   0,   6,   1
YPK_1529,   0,   0,   1,   2,   2,   0
YPK_1530,   6,   1,   3,   0,   4,   0
YPK_1531,  15,  18,  12,   7,   9,   5
YPK_1532,  11,   9,   6,   6,   5,   6
YPK_1533,   0,   0,   2,   8,  14,   3
YPK_1534,   3,   9,   1,   0,   0,   3
YPK_1535,   1,   9,  13,  11,   4,   4
YPK_1536,   2,   6,   0,   0,   6,   2
YPK_1537,   0,   0,   0,   0,   0,   0
YPK_1538,   0,   1,   0,   0,   3,   0
YPK_1539,   4,   0,   0,   0,   0,   0
YPK_1540,   0,   0,   0,   0,   0,   0
YPK_1541,   0,   3,   0,   0,   0,   0
YPK_1542,   8,  11,  14,   8,   4,   6
YPK_1543,   0,   1,   2,   0,   0,   0
YPK_1544,   5,   5,   6,   0,   0,   0
YPK_1545,   0,   5,   4,   0,   0,   2
YPK_1546,  36,  24,  13,  14,  16,   7
YPK_1547,  19,   3,  17,   9,   3,   3
YPK_1548,   4,   5,   8,   0,   2,   2
YPK_1549,   6,   6,   7,   4,   7,   2
YPK_1550,  49,  29,  12,  12,  21,  12
YPK_1551,  57,  33,  45,  33,  30,  28
YPK_1552,   4,   4,   4,   4,   0,   5
YPK_1553,  43,  22,  47,  18,  20,  11
YPK_1554,  26,  19,  11,  11,   7,   6
YPK_1555,   8,   8,  14,   4,   8,   2
YPK_1556,   0,   0,   0,   0,   0,   0
YPK_1557,   4,   2,   2,   0,   4,   0
YPK_1558,   4,   0,   8,   6,   0,   1
YPK_1559,   3,   4,   5,   2,   2,   2
YPK_1560,  19,  13,  17,   6,  14,   5
YPK_1561,  45,  26,  28,  16,  31,  10
YPK_1562,  46,  38,  27,  36,  47,  22
YPK_1563,  15,  17,  30,  13,  16,  11
YPK_1564,  23,  26,  21,   9,  24,  15
YPK_1565,  50,  43,  28,  26,  64,  25
YPK_1566,  10,  19,  16,  15,  13,   7
YPK_1567,   4,   4,   1,   5,   7,   3
YPK_1568,   1,   2,   7,   0,   1,   0
YPK_1569,   0,   0,   0,   0,   1,   0
YPK_1570,  29,  27,  14,  12,  23,  12
YPK_1571,   9,   7,   6,   8,  10,   5
YPK_1572,   6,  12,   9,  10,   4,   6
YPK_1573,   0,   0,   2,   0,   0,   0
YPK_1574,  11,  12,   9,   2,   9,   1
YPK_1575,  17,   1,   4,   0,   0,   0
YPK_1576,   9,  10,  10,  13,   6,   7
YPK_1577,   1,   0,   2,   0,   0,   1
YPK_1578,   0,   0,   2,   6,   0,   4
YPK_1579,  21,  14,   6,   0,   6,   5
YPK_1580,   2,   0,   0,   0,   0,   0
YPK_1581,   0,   0,   0,   0,   0,   0
YPK_1582,   0,   2,   2,   2,   0,   1
YPK_1583,   0,   0,   0,   0,   0,   0
YPK_1584,   0,   0,   0,   0,   0,   0
YPK_1585,   0,   2,   0,   4,   0,   2
YPK_1586,   2,   0,   0,   0,   0,   0
YPK_1587,   0,   0,   0,   0,   0,   0
YPK_1588,   1,   0,   0,   0,   0,   0
YPK_1589,   8,  14,  11,   8,   5,  10
YPK_1590,   1,   7,   3,   0,   3,   1
YPK_1591,  17,  20,   5,   6,   7,   1
YPK_1592,   7,  15,   5,   5,  10,   4
YPK_1593,   6,   0,   4,   1,   2,   3
YPK_1594,   4,   5,   1,  12,   8,   7
YPK_1595,   1,   5,   2,   0,   0,   0
YPK_1596,   4,   2,   4,   0,   2,   0
YPK_1597,   1,   0,   2,   0,   0,   0
YPK_1598,   4,   4,   2,   0,   0,   1
YPK_1599,   0,   0,   0,   3,   0,   1
YPK_1600,   0,   5,  10,   2,   5,   3
YPK_1601,   0,   2,   8,   8,   8,   3
YPK_1602,  10,  12,  18,  10,   8,   7
YPK_1603,   0,   2,   0,   0,   0,   1
YPK_1604,   0,   0,   0,   2,   0,   0
YPK_1605,   0,   0,   2,   2,   0,   2
YPK_1606,  10,  21,  10,  10,  12,  13
YPK_1607,   4,   2,   0,   2,   6,   4
YPK_1608,   0,   0,   0,   0,   0,   0
YPK_1609,   0,   0,   0,   0,   0,   0
YPK_1610,   0,   0,   0,   0,   0,   0
YPK_1611,   2,   0,   0,   0,   2,   0
YPK_1612,   0,   0,   0,   0,   0,   0
YPK_1613,   0,   0,   0,   0,   0,   0
YPK_1614,   2,   4,   0,   0,   0,   0
YPK_1615,   4,   8,   4,   2,   1,   3
YPK_1616,   0,   0,   2,   0,   0,   0
YPK_1617,   0,   0,   0,   0,   0,   0
YPK_1618,   0,   2,   0,   4,   0,   2
YPK_1619,   0,   2,   0,   0,   0,   0
YPK_1620,   0,   2,   0,   0,   2,   0
YPK_1621,   2,   0,   0,   0,   0,   0
YPK_1622,   4,   0,   2,   0,   0,   0
YPK_1623,   0,   0,   0,   0,   0,   0
YPK_1624,   2,   2,   2,   2,   4,   0
YPK_1625,   7,   0,   2,   2,   0,   1
YPK_1626,   1,   0,   0,   0,   0,   0
YPK_1627,   0,   0,   0,   0,   0,   0
YPK_1628,   0,   0,   0,   0,   0,   0
YPK_1629,   0,   0,   0,   0,   0,   0
YPK_1630,   0,   1,   1,   0,   0,   0
YPK_1631,   0,   4,   2,   0,   0,   0
YPK_1632,  10,   2,   4,   4,   4,   4
YPK_1633,   2,   0,   0,   0,   2,   0
YPK_1634,   3,   0,   2,   0,   0,   0
YPK_1635,   0,   0,   0,   2,   0,   1
YPK_1636,   0,   0,   0,   0,   0,   0
YPK_1637,   0,   2,   0,   0,   0,   0
YPK_1638,   0,   0,   2,   0,   0,   0
YPK_1639,   0,   0,   0,   0,   0,   0
YPK_1640,   0,   0,   0,   0,   0,   0
YPK_1641,   2,   2,   2,   0,   0,   0
YPK_1642,   0,   0,   0,   0,   0,   1
YPK_1643,   0,   0,   0,   2,   0,   1
YPK_1644,   2,   4,   3,   8,   0,   5
YPK_1645,   4,   4,   8,   8,   2,   4
YPK_1646,   1,   2,   6,   2,   4,   1
YPK_1647,   2,   0,   4,   2,   0,   1
YPK_1648,  12,   0,   2,   0,   0,   0
YPK_1649,   0,   0,   0,   0,   2,   0
YPK_1650,   0,   0,   2,   0,   0,   1
YPK_1651,   0,   0,   0,   0,   0,   0
YPK_1652,   0,   4,   0,   2,   0,   2
YPK_1653,   4,   4,   2,   0,   2,   0
YPK_1654,   2,   0,   2,   0,   2,   0
YPK_1655,   0,   2,   6,   0,   4,   1
YPK_1656,   4,   2,   0,   0,   0,   1
YPK_1657,   0,   0,   2,   0,   0,   0
YPK_1658,   2,  11,   0,   2,   8,   1
YPK_1659,   2,   0,   0,   0,   0,   1
YPK_1660,   0,   0,   0,   0,   0,   0
YPK_1661,   2,   0,   0,   4,   0,   3
YPK_1662,   2,   6,   0,   4,   2,   0
YPK_1663,   0,   0,   1,   0,   0,   2
YPK_1664,   0,   0,   2,   0,   2,   3
YPK_1665,   0,   0,   0,   2,   2,   0
YPK_1666,   0,   2,   0,   0,   0,   1
YPK_1667,   0,   0,   0,   0,   0,   0
YPK_1668,   1,   2,   2,   0,   2,   0
YPK_1669,   5,   0,   2,   0,   4,   0
YPK_1670,   1,   0,   0,   4,   0,   0
YPK_1671,   1,   0,   0,   0,   2,   0
YPK_1672,   8,  12,   8,   2,   2,   3
YPK_1673,  10,  12,  23,  12,   8,   7
YPK_1674,   4,   2,   1,   2,   3,   2
YPK_1675,   4,   2,   4,   0,   4,   1
YPK_1676,  22,  22,  18,   8,   9,   4
YPK_1677,  68,  70,  78,  66,  57,  45
YPK_1678,   2,   6,   6,   0,   2,   0
YPK_1679,   0,   0,   0,   0,   2,   0
YPK_1680,   3,   4,   0,   0,   3,   0
YPK_1681,   9,   4,  18,  41,  20,  36
YPK_1682,  11,   8,   8,  11,  15,  13
YPK_1683,   6,   7,   3,   5,   0,   4
YPK_1684,   0,   3,   0,   0,   0,   0
YPK_1685,   1,   8,   4,   1,   9,   3
YPK_1686,  12,  21,  10,  16,  18,  12
YPK_1687, 131, 137, 128,  76,  48,  64
YPK_1688,   4,   2,  12,   6,   4,   5
YPK_1689,   6,   2,   2,   0,   0,   0
